Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est123,2015,70,30,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est124,2015,45,26,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est125,2015,20,20,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est126,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est127,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est128,2015,155,38,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),All
T7_est129,2015,145,36,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est130,2015,10,12,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est131,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est132,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est133,2015,540,90,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,All,All,All
T7_est134,2015,175,56,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est135,2015,4,14,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est136,2015,4,14,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est137,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est138,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est139,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est140,2015,50,25,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est141,2015,10,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est142,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est143,2015,25,19,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est144,2015,15,12,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est145,2015,4,15,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est146,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est147,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est148,2015,4,15,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est149,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est150,2015,40,33,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est151,2015,10,12,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est152,2015,25,31,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est153,2015,4,3,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est154,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est155,2015,70,42,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est156,2015,15,22,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est157,2015,0,17,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est158,2015,45,31,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est159,2015,10,11,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est160,2015,80,30,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est161,2015,4,15,2011thru2015,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
